agent,customer
"Y-y-yeah, sure, it does, and it goes on to cover other liabilities the driver may incur as a result of the consequences that may have been sufferd by the injured persons in the accident, and all of this protection is granted the driver whether or not, I guess this was what you asked earlier yeah, so the Basic insurance plan provides the driver with all this protection whether or not he or she technically caused the accident he or she is held responsible for. Actually, a lot of people just opt for this without realizing it may not sufficiently cover some incidents they anticipate, but yeah, you have another question concerning the Basic Auto plan or you understand it already?","No, I mean, yeah, I understand it better now. You can go on."
"Alright, great. So the Preferred Auto is the second of the plans. So basically, this one covers the cost of repairs you would expend on your vehicle if you were involved in a traffic accident, and this is available to the driver regardless of whoever is responsible for the accident, I mean either the insured driver or the other driver. It also covers the costs of repairs for any damage done to properties by collision of the vehicle, you know, like with tress, buildings, gates and other things in that category. The best.","#Er wait, sorry, I noticed you mentioned just buildings, trees, gates, and you rounded that off with other things in that category? Could you be more explicit, please?"
"Oh yeah, I mentioned that because items in that category are quite much, but just know that basically, it covers almost any property the vehicle collides with. But if you need better clarification, I could send you a bronchure to see an exhaustive list of the whole ","Oh okay, yeah, you can, but I think I get the idea already."
"Okay, great, great. #Er so I was just going to mention the best part of the Preferred Auto plan. So this plan actually provides a replacement option for the insured, like you know, if the impact of the collision is so bad on the vehicle that it is totaled, like it is totally useless, the insured may actually be up for a replacement with a vehicle of the same market price or a down payment for another vehicle. That's how much the Preferred Auto plan covers and all this coverage is available for just.","#Er that should cost like two thousand dollars, I guess?"
"No, funnily enough, it's comes at just a thousand and five hundred dollars a year. Rivertown Insurance has always sought to make insurance affordable and available to everyone, so you may notice our prices may not be on the high side like our contemporaries.","Hm, I see. But it is a known fact that the premium price might not be an issue, but winning a claim becomes an issue with insurance companies."
"Oh, no, not at all. I cannot speak of other insurance companies, but Rivertown grants claims once it finds the claim to be true and worthy. We hold our clients' best interests at heart, so servicing your needs is our utmost delight. Most people do not come over with concrete evidence or they report late or they do not file the proper documents, so they lose the claim, and they think it's the insurance company trying to eat their money. In fact, we do advise our clients to make use of the service of a lawyer who knows well about insurance. That's to show you how transparent we are.","#Uh okay, so is it just those two plans because I feel like the other agent mentioned something like Auto Comprehensive or is it the Comprehensive Auto now?"
"#Uh I guess you mean the Complete Auto plan, yeah?","Yeah exactly, Complete Auto, my bad. I actually had the same problem the other day with the other agent, and it's surprising the name is quite simple to remember."
"Yeah, it is. Well, that's not a problem. The major thing is you basically understanding what it is about, right? So the Preferred I beg your pardon, the Complete Auto, I mean, just like it's name, covers all incidents arising from both the Basic and Preferred Auto plans. But that's not all, it also covers more incidents like providing for a replacement if the insured vehicle is stolen or d-damaged, you know, by natural disasters like flood and all that. So yeah, that's about the Complete Auto plan, and this goes for the two thousand dollars you mentioned earlier. Seems like you are a two thousand dollar insurance kind of lady, right? .","well, maybe, but nah, I don't think I need the Complete package, I mean Plan, but hearing all these now, I think I would just go for the middle one, that's the the one that costs a thousand five hundred dollars, yeah."
"Oh perfect, that's the Preferred Auto you're talking about. Great, so you're enrolling now, right?","Yeah, I am."
"Great, so I don't think you're an old customer, no?","#Er no, this is actually my first time with your company."
"Oh okay, that's great. So first of all, welcome to Rivertown Insurance where it's a win-win for everyone.","Yeah. thank you, thank you."
"Yeah, so now, I'm just going to get down your details, create an account for you, then I enroll you on the Preferred Auto plan. So ",Okay.
"Yeah, so what's your full name?","I'm Candy Vancouver, and I stay in Atlanta."
"#Er Candy, could you please slowly spell your last name, Vancouver, right?","Yeah, okay. That's V-a-n-c-o-u-v-e-r, yeah."
"Okay, that's V-a-n-c-u-v-.","No, you actually omitted the o. There's an o before the v, so it's c-o-u, not c-u."
"Yeah, okay okay, my bad. I'm sorry. Got it.",Okay.
"Yeah, so can I have your phone number, please?","Okay, my phone number is seven zero two."
"Yeah, keep going.","Alright, that's seven zero two nine nine nine two eight five seven."
"Okay, great. So now I'll be asking you a security question right now, so the answer you give will always be used to verify your identity whenever you call or if you need to alter anything on your account with us. Do you understand that?","Yeah, sure."
"Okay, so what's your favorite color?","That's blue sorry please, red."
"Okay, so that's red?","Yeah, red, not blue please. Thanks."
Great. So can I have your date of birth?,"Okay, I was born on Wednesday, eighteenth February, eighty-six."
"Alright, eighty-six. #Uh your address please, and then the zipcode of your location.","#Er two fifty-eight Shallow Drive, off Benjamin Road, that's at Phoenix, Arizona."
"The zip code, please?","Yeah, eight five zero zero two."
"Okay, got it. And then, let's have your Social Security Number now.",#Er you need that too?
"Yeah, we do. It's part of the identification process.","Hm, I see. Okay it's five three nine zero four nine two three six."
"That's five three nine zero four nine two three six, is that correct?","Yeah, you're right."
"Okay, so quickly I just need you to confirm the details I have down here. So you're Candy Vancouver and your phone number is seven zero two nine nine nine two eight five seven.","Yeah, yeah, that's correct."
"Alright, and your security answer is red, your date of birth is eighteenth February, nineteen eighty-six, and yeah, you stay at two fifty-eight Shallow Drive, off Benjamin Road, Phoenix, Arizona, with the Zip Code eight five zero zero two, right?","Yeah, yeah."
"Okay, and then your Social Security Number is five three nine hold on a second, I'm trying to.",Zero four nine two three six.
"Yeah, thanks. Perfect! We are done with the account creation, so it's just to enroll you on the plan. So since I have verified your identity already, we just move on to you confirming your interest in enrolling in the plan, and then you give me your card details, and it's done. So I hold on a second please, I'm trying to confirm something here. Oh great, I already got what I so yeah, now I need you to confirm your enrolment on the plan.",#Er I confirm. Is that what I should say?
"Yeah, yeah, that's fine. And please, confirm the date of enrolment as today, the twenty-ninth of August, twenty twenty-four.",#Er I confirm that as well.
"Great, so you said you're going with the Preferred Auto Plan, right?","Yeah, that's the one. Preferred Auto, yeah."
"Okay, nice. Now, could you please give me your card details? #Er please, I'll need you to slowly call the digits, so I can get them down at once, and that's the your credit card number first, that's the sixteen digits in the front part of the card, the expiration date, and the CVV, which is the three digits at the back of the card. I need you to call it slowly in that order please.","Okay, so the card number is five three nine nine eight three five nine four two six two two nine two seven, and it's expiry date is zero three two five, while the CVV is two zero six."
"Alright, so your card number is five three nine nine eight three five nine four two six two two nine two seven and the expiration date is March, twenty twenty-five, while the CVV is two zero six, right?","Yeah, you said the CVV is two zero oh yeah, that's correct. Yeah, it's correct."
"Okay, so the total amount of a thousand five hundred dollars has been deducted from your card ad you have been enrolled on the Preferred Auto plan. Thank you for choosing Rivertown Insurance. Is there anything else you would like me to do for you?","#Er no, thanks."
"Alright, should you have any questions in the future, or you have anything you want us to help you with, please, do not hesitate to reach out to us. Was a pleasure speaking with you. Do have a nice day, missus Vancouver.","Yeah, thank you. And you too."
Thanks. Bye.,Bye.
