agent,customer
"#Ah, not a problem at all Sir. Take your time please.","Okay, great. Thank you. But r so if I'd eventually cancel, what do I need to do? Do I have to call back, or is it something I can do on the portal myself?"
"#Err you might actually have to call us back, as the self plan cancelling feature is currently disabled on the portal Sir.","Whoa! Really? Your mode of operation is so outdated. I literally have to call you for ever ything, and it's not like you're always available to answer. So annoying!"
"We are sorry for the discomfort Sir. We actually had the feature enabled before, but you know, it was disabled as we noticed some customers who are not so tech-oriented would mistakenly cancel a plan and would call us, complaining about we suddenly cancelling their plans. So we disabled to avoid such occurrences. We are actually currently working on a lasting solution to that, but until then, you may have to call us to help with plan cancellation and a few other things. And about the.",Well I guess we have to get used to waiting long on the phone for long to be attended to then.
"#Err About the availability, like I said earlier, please understand that we have many agents tending to the unending needs of our numerous valued customers, so you might experience r a slight delay. But please note that we take our time to attend to all our customers, without leaving any query unanswered, so if you cannot wait for the queue on the phone, you may just leave us an email, and we will definitely respond.",I guess the email option does it for me.
"Great, great. We are always glad to help.",Mhm.
"Is there any other question you would like to ask, or is there anything you would like me to do for you?","Nah, thanks. I just asked everything I needed to ask."
"Okay, great. Please, should you have any questions in the future or anything you would like us to help you with, please, feel free to reach us here, or you could drop an email, we will respond as quickly as possible.","Hm, alright."
"Okay, so mister Matt, thank you for being our valued customer. We hope to continue serving you.","Yeah, thanks."
Do enjoy the rest of your day.,You too.
"Okay, bye.","Yeah, bye."
